 Time Step, Mean Dist, StdDev Mean Dist, Mean Cluster Size, Mean SD Est, StdDev Mean SD Est
478,30.414488,11.018391,3.1666667,1.7555556,0.13872537
479,30.092087,10.712338,3.1666667,1.7555556,0.13872537
480,29.741068,10.486056,3.1666667,1.7555556,0.13872537
481,29.425875,10.165546,3.1666667,1.7555556,0.13872537
482,29.159874,9.657989,3.1666667,1.7555556,0.14601801
483,28.888178,9.208831,3.1666667,1.8222222,0.09158492
484,28.42369,8.943763,3.1666667,1.8222222,0.09158492
485,28.133957,8.69489,3.1666667,1.8222222,0.09158492
486,30.908762,10.508836,3.3333333,1.8666667,0.15090202
487,30.990557,9.827831,3.3333333,1.7888889,0.11515514
488,31.332674,8.044796,3.142857,1.604762,0.14992993
489,31.109549,7.5252023,3.142857,1.7,0.08685444
490,34.44445,10.829174,3.25,1.7166667,0.16828103
491,35.114315,11.937324,3.375,1.7883334,0.12517634
492,30.076345,7.712243,2.8888888,1.6466666,0.12205255
493,29.65524,7.3552203,2.8888888,1.6296296,0.14276086
494,29.362148,7.2484097,2.8888888,1.6074075,0.09135081
495,52.361977,19.111012,3.25,1.6142857,0.14249551
496,51.902676,19.063852,3.25,1.5928571,0.116447285
497,51.769028,18.972427,3.25,1.5928571,0.116447285
498,26.697332,5.1059866,2.6,1.5200001,0.12485282
499,27.072824,5.0279465,2.6,1.4800001,0.084852815
500,30.894508,6.7380977,2.8888888,1.5333334,0.08719717
501,31.39931,6.91765,2.8888888,1.5511112,0.079483524
502,33.807156,8.662449,3,1.5333334,0.09679895
503,34.5129,8.829642,3,1.5555557,0.0809983
504,33.07428,9.20352,3,1.5291667,0.06826775
505,27.97464,5.2514467,2.5,1.3533335,0.15416162
506,28.247303,5.37865,2.5,1.3133334,0.10934772
507,27.660273,6.062011,2.5555556,1.2888889,0.1099944
508,27.822266,6.1173573,2.5555556,1.2777778,0.10539202
509,28.129564,6.1864696,2.5555556,1.2777778,0.10539202
510,28.56172,6.284644,2.5555556,1.2777778,0.10539202
511,26.028791,4.124151,2.4444444,1.2407408,0.16713355
512,25.943678,4.0005627,2.4444444,1.2814815,0.0900705
513,26.614397,6.6883793,2.625,1.375,0.16025488
514,26.441408,5.620197,2.5555556,1.3037038,0.16594191
515,26.15291,5.3103733,2.5555556,1.3481482,0.121497475
516,25.97456,5.1630955,2.5555556,1.3518519,0.10539202
517,25.994488,5.0210156,2.5555556,1.4148148,0.107110895
518,25.97635,4.7459674,2.5555556,1.4222223,0.094280906
519,26.060003,4.395502,2.5555556,1.4222223,0.094280906
520,26.478146,4.7508154,2.5555556,1.4518518,0.08380525
521,26.558304,4.4963074,2.5555556,1.4666667,0.06285394
522,28.512505,5.4236736,2.75,1.46,0.03391165
523,24.24931,2.2569344,2.4444444,1.4148148,0.010475659
524,29.994059,4.0793395,2.6666667,1.3283951,0.13367242
525,29.948103,4.886325,2.75,1.4291667,0.1047025
526,29.907583,5.878113,2.857143,1.490476,0.119660005
527,38.058723,9.73191,3.3333333,1.5722222,0.119389035
528,28.998367,4.7443824,2.625,1.3722222,0.15418607
529,27.697817,5.253329,2.7142856,1.4438096,0.06855107
530,27.398554,5.10391,2.7142856,1.4603175,0.06073349
531,27.41277,4.9184737,2.7142856,1.420635,0.071225934
532,27.46084,4.7499833,2.7142856,1.4031745,0.044895682
533,34.498642,7.1075997,3.1666667,1.4703703,0.061015178
534,34.795746,6.784797,3.1666667,1.497037,0.030182222
535,33.6711,6.040627,3,1.525926,0.030148355
536,24.859146,3.345216,2.6666667,1.4833332,0.09858092
537,25.262865,3.38737,2.6666667,1.4444445,0.031426962
538,20.601738,5.131738,3,1.6666667,0.04714044
539,18.053898,3.3547533,2.75,1.6700001,0.024494933
540,18.865648,2.9121208,2.75,1.6700001,0.024494933
541,19.561378,2.7041423,2.75,1.6700001,0.024494933
542,20.420639,2.599361,2.75,1.6466668,0.032317873
543,25.54852,4.1727495,3,1.6266667,0.15526772
544,62.82642,40.342922,3.25,1.4777778,0.33081514
545,63.68764,40.160366,3.25,1.3833333,0.291819
546,64.61349,40.227642,3.25,1.35,0.2788773
547,82.988235,31.060432,3.5,1.3285714,0.2613059
548,73.84315,25.016048,3.2,1.2057143,0.24854524
549,23.744669,1.235076,2.142857,1.2190477,0.08408027
550,23.597042,1.4556339,2.142857,1.1428572,0
551,28.05414,1.9333829,2.5,1.22,0.1345133
552,27.33024,1.8829385,2.5,1.3666667,0.03442653
553,27.796112,1.6128263,2.4285715,1.232381,0.10082798
554,27.004444,1.660078,2.4285715,1.2838095,0.052302968
555,28.769718,2.4734657,2.5,1.2566667,0.15469067
556,27.707838,2.6952965,2.5,1.3233333,0.08112044
557,25.63643,3.0572152,2.375,1.2875,0.09263754
558,24.403759,3.2306743,2.375,1.2416667,0.06597397
559,25.607485,5.111133,2.5,1.2833333,0.10846579
560,25.144043,5.2016506,2.5,1.3166666,0.10132931
561,23.342983,6.076785,2.5714285,1.3619047,0.115804926
562,24.976898,6.330756,2.7142856,1.3752382,0.11966189
563,24.983545,6.57998,2.7142856,1.4095238,0.09784893
564,25.15589,6.761237,2.7142856,1.4095238,0.09784893
565,25.828907,6.951696,2.7142856,1.4095238,0.09784893
566,26.162405,5.354442,2.5,1.3041668,0.14154403
567,27.11132,5.2335873,2.5,1.3541667,0.091544025
568,27.85583,5.144153,2.5,1.3291667,0.110892564
569,28.616795,5.0715156,2.5,1.3166666,0.10132931
570,29.294662,5.140018,2.5,1.2750001,0.11748141
571,29.267035,5.8712807,2.5714285,1.2714285,0.09509792
572,29.475996,5.941865,2.5714285,1.2714285,0.09509792
573,29.677124,5.8660593,2.5714285,1.2714285,0.09509792
574,29.996014,5.742549,2.5714285,1.2714285,0.09509792
575,30.543041,5.5927157,2.5714285,1.2714285,0.09509792
576,22.403328,1.067121,2.125,1.175,0.13535535
577,24.142262,2.4650505,2.25,1.0833333,0.047140457
578,22.557402,2.6434593,2.2857144,1.1714286,0.08081221
579,26.874031,3.9189384,2.375,1.1583333,0.17963625
580,27.132818,5.3554115,2.375,1.2083334,0.1324958
581,27.386763,4.638338,2.3333333,1.1555555,0.13872536
582,26.828495,4.421293,2.3333333,1.2,0.094280906
583,26.384758,4.2274313,2.3333333,1.2,0.094280906
584,27.384962,4.9871573,2.4444444,1.2814815,0.13618354
585,26.814268,4.729481,2.4444444,1.3111111,0.094280906
586,26.422518,4.405534,2.4444444,1.2814815,0.104756564
587,26.120766,4.104666,2.4444444,1.2962964,0.115232214
588,27.707943,6.642932,2.5555556,1.3185185,0.109618336
589,27.531918,6.3230247,2.5555556,1.4222223,0.094280906
590,24.646433,5.785701,2.5,1.4,0.07071068
591,26.352287,4.4357724,2.4444444,1.2777778,0.12222222
592,25.944288,4.260219,2.4444444,1.3,0.011111114
593,27.914268,5.4000077,2.5555556,1.3518519,0.0634894
594,27.311188,5.4456778,2.5555556,1.3666667,0.042538084
595,26.94237,5.617797,2.5555556,1.3666667,0.042538084
596,28.890968,7.059957,2.6666667,1.3888888,0.090543576
597,28.313005,7.2206516,2.6666667,1.4333333,0.07396505
598,27.749401,7.41711,2.6666667,1.4333333,0.07396505
599,27.424156,7.6671195,2.6666667,1.4333333,0.07396505
600,27.421486,7.9326725,2.6666667,1.4481483,0.0634894
601,26.415785,7.202619,2.5555556,1.4481481,0.10071662
602,26.704027,7.2547727,2.5555556,1.437037,0.058643527
603,24.57914,4.9074955,2.4444444,1.3703704,0.027216556
604,36.911503,17.92153,2.6666667,1.2740741,0.10269715
605,37.50152,18.176018,2.6666667,1.2666667,0.12394546
606,38.16735,18.410856,2.6666667,1.2666667,0.12394546
607,39.352043,21.010082,2.75,1.25,0.17479399
608,40.166897,21.220047,2.75,1.25,0.17479399
609,41.07757,21.252417,2.75,1.25,0.17479399
610,39.230083,19.334164,2.625,1.225,0.18943866
611,40.07895,19.401949,2.625,1.175,0.13943864
612,51.2347,19.369041,3.3333333,1.2296296,0.1366445
613,51.296776,20.678528,3.2857144,1.2190475,0.24108294
614,49.68137,17.859314,3.125,1.2083333,0.18737735
615,32.704857,3.3078313,2.5555556,1.1851851,0.08634707
616,32.7867,3.281851,2.5555556,1.1555555,0.05132003
617,32.938847,3.250434,2.5555556,1.1555555,0.05132003
618,32.545208,3.6247406,2.625,1.175,0.057735037
619,32.158688,3.7825165,2.625,1.2891667,0.033080794
620,32.046185,3.818134,2.625,1.2825,0.04665914
621,32.35996,3.1050544,2.5,1.1293333,0.11946152
622,32.24817,2.8884559,2.4545455,1.1569698,0.08671014
623,30.866816,3.5701966,2.3636363,1.1478788,0.06574133
624,30.251385,3.6973734,2.3636363,1.1236364,0.039319
625,29.273365,4.2159567,2.4,1.1359999,0.0432509
626,29.116245,4.341815,2.4,1.1546667,0.05475018
627,29.592264,4.151076,2.5,1.2193334,0.08469699
628,28.494045,4.201504,2.4,1.2026666,0.080672644
629,24.729773,2.1650355,2.1666667,1.1,0.05690356
630,24.378021,2.1175802,2.1666667,1.1333333,0.023570227
631,26.273582,3.2649596,2.25,1.1611111,0.05189811
632,28.510468,5.599766,2.4166667,1.2027777,0.07689811
633,28.41038,5.6606846,2.4166667,1.2416667,0.05547379
634,28.569971,5.753004,2.4166667,1.2416667,0.05547379
635,30.192636,6.60376,2.5,1.2555556,0.06625095
636,30.514145,6.521955,2.5,1.3027778,0.05231598
637,29.670824,5.387655,2.4166667,1.2944446,0.06755287
638,29.660248,5.7736034,2.4545455,1.2818183,0.08890874
639,30.095152,5.7694426,2.4545455,1.2636365,0.06051686
640,31.741564,6.503624,2.5454545,1.3030304,0.09812587
641,32.466877,6.7110534,2.5454545,1.3757576,0.09940701
642,33.30431,6.75306,2.5454545,1.3757576,0.09940701
643,33.63705,8.369966,2.6666667,1.4592593,0.12149746
644,32.88121,7.627217,2.5555556,1.3925927,0.0900705
645,33.19764,8.781347,2.625,1.4416667,0.10132931
646,31.603464,5.942664,2.4444444,1.3407407,0.1282497
647,29.55418,3.6436758,2.375,1.325,0.03535534
648,32.199806,5.070914,2.8333333,1.4822222,0.060287386
649,32.570385,5.2233944,2.8333333,1.5222222,0.06592177
650,32.884106,5.372517,2.8333333,1.5222222,0.06592177
651,44.277115,18.085367,3.4,1.5276191,0.17028189
652,44.57979,18.194454,3.4,1.5085714,0.18682119
653,41.19861,13.274627,3.1666667,1.3222222,0.24021454
654,40.149574,11.525155,3,1.289796,0.21227117
655,39.88072,11.634804,3,1.3088436,0.16859701
656,39.69277,11.742719,3,1.289796,0.19553442
657,39.872505,12.588643,3,1.2040817,0.14971492
658,33.82468,6.445884,2.857143,1.2873017,0.059181392
659,33.49764,5.393222,2.75,1.2625,0.087500006
660,33.06526,5.1941237,2.75,1.3208333,0.024285108
661,27.517982,2.4341094,2.4444444,1.2074075,0.010475649
662,27.206488,2.4526575,2.4444444,1.162963,0.04505751
663,25.691162,2.7746873,2.5,1.1833334,0.050689697
664,25.100971,2.8662777,2.5,1.1833334,0.050689697
665,24.601528,2.952776,2.5,1.1833334,0.050689697
666,24.24864,3.0228987,2.5,1.1833334,0.050689697
667,23.923498,3.090432,2.5,1.1833334,0.050689697
668,24.3275,3.1038065,2.5,1.1833334,0.050689697
669,20.597952,2.5253227,2.2222223,1.2259259,0.06296298
670,41.452244,13.092114,2.7142856,1.1020409,0.082039796
671,41.019993,13.007331,2.7142856,1.077551,0.052270405
672,38.028355,16.549372,3,1.1295239,0.13770436
673,38.417717,16.680056,3,1.175238,0.11709399
674,39.0799,16.859116,3,1.175238,0.11709399
675,39.5449,16.99715,3,1.175238,0.11709399
676,40.14754,17.148546,3,1.175238,0.11709399
677,40.06468,15.108537,2.875,1.1033332,0.15245724
678,30.238892,5.618824,2.625,1.2366667,0.06765554
679,30.241081,4.933795,2.5555556,1.2266668,0.10259525
680,29.838932,4.8646092,2.5555556,1.3125926,0.05388323
681,29.577341,4.8115835,2.5555556,1.3125926,0.05388323
682,29.4923,4.7509327,2.5555556,1.3125926,0.05388323
683,28.400764,3.2564955,2.4444444,1.3074074,0.06293378
684,28.087868,3.0477033,2.4444444,1.1814815,0.082772106
685,28.548666,4.237341,2.5555556,1.2362963,0.046043936
686,27.062933,4.468893,2.625,1.2625,0.044122785
687,26.41269,4.20026,2.625,1.2291667,0.06194133
688,26.958784,3.5019565,2.5555556,1.1592593,0.099503405
689,22.603436,1.335128,2.3,1.1533333,0.07955307
690,22.838034,1.1566433,2.3,1.1133333,0.032930907
691,22.90633,1.0003338,2.3,1.1266667,0.025647184
692,24.32038,0.80793935,2.2727273,1.0787879,0.05967926
693,26.99163,3.0310836,2.5555556,1.1851852,0.06363329
694,27.66959,2.8534615,2.5555556,1.2185186,0.039607987
695,31.145939,4.0261307,2.875,1.3083334,0.09009616
696,38.093414,8.920738,3.5,1.5644445,0.1290615
697,39.479305,10.650578,3.6666667,1.6328572,0.15629296
698,39.24274,9.52529,3.4285715,1.4678911,0.2023889
699,42.317966,12.761187,3.5714285,1.5726529,0.19380812
700,42.51429,13.196299,3.5714285,1.6107483,0.18565215
701,39.15296,10.971,3.2857144,1.5210885,0.13167606
702,39.80141,12.7281275,3.5,1.6269841,0.20609204
703,41.232395,14.297114,3.6666667,1.7460318,0.30480143
704,38.556683,12.389031,3.5,1.7079366,0.2456941
705,37.567593,12.124751,3.5,1.74127,0.24537466
706,30.839312,7.4504385,3,1.7638098,0.19807331
707,30.107655,7.153861,3,1.7066668,0.14093046
708,29.573746,6.9817605,3,1.7066668,0.14093046
709,31.877659,6.830298,3.142857,1.6495239,0.19265993
710,31.128311,6.6903453,3.142857,1.7209524,0.11481007
711,30.899908,5.6840796,3,1.5808333,0.15045881
712,31.385168,6.039951,3.125,1.6194445,0.104568824
713,30.737156,5.8814735,3.125,1.6958334,0.13461359
714,30.360794,5.733896,3.125,1.7341669,0.12760559
715,30.067844,5.723421,3.125,1.7680557,0.14509134
716,28.385878,5.2534018,3,1.7180555,0.0832451
717,28.053402,5.5069113,3,1.7180555,0.0832451
718,27.764458,5.7670383,3,1.6958334,0.0922768
719,30.281708,9.430638,3.4285715,1.7090476,0.15325977
720,35.40939,14.791473,3.5714285,1.6142856,0.19198433
721,35.540344,14.746648,3.5714285,1.6211641,0.205178
722,38.049503,22.388763,3.8333333,1.8583335,0.28765652
723,37.59763,18.843792,3.5714285,1.6357144,0.2578301
724,29.213398,6.397358,3,1.5305555,0.15456893
725,29.368984,6.062554,3,1.5124999,0.15255518
726,25.70104,3.246284,2.5555556,1.5407407,0.053516634
727,25.965895,2.9402297,2.5555556,1.4814816,0.027216556
728,26.536201,2.9502769,2.5555556,1.4814816,0.027216556
729,26.112593,3.3701606,2.625,1.5416667,0.030618625
730,23.941116,4.801239,2.8333333,1.7222223,0.040824834
731,24.67504,4.9012694,2.8333333,1.7222223,0.040824834
732,27.26359,7.308414,3,1.7400001,0.07113191
733,28.23208,7.721003,3,1.7911111,0.070137955
734,30.358358,6.745937,2.857143,1.5447619,0.10247143
735,32.970913,7.1593575,3.142857,1.5352381,0.12083864
736,42.04854,17.532007,3.3333333,1.6466666,0.14097841
737,33.322624,7.2805877,3.142857,1.4819049,0.1850684
738,27.680145,3.5357294,2.625,1.4716667,0.030493407
739,24.20966,2.9475067,2.5714285,1.4342858,0.021380903
740,41.247906,21.587782,3.3333333,1.4111112,0.22779934
741,40.501713,21.647415,3.3333333,1.4736112,0.2051506
742,28.15248,3.6702852,2.5555556,1.3296297,0.20803078
743,27.421818,3.960168,2.5555556,1.3666667,0.042538084
744,26.911629,4.284992,2.5555556,1.3666667,0.042538084
745,27.751955,3.7956269,2.4545455,1.2272727,0.10753116
746,27.28697,4.079471,2.4545455,1.3000001,0.034803886
747,26.878334,4.4569736,2.4545455,1.3000001,0.034803886
748,26.252691,4.7736545,2.4545455,1.3000001,0.034803886
749,24.39511,3.6099799,2.3636363,1.2909092,0.05142595
750,23.971308,3.6302202,2.3636363,1.2909092,0.05142595
751,23.717066,3.6202865,2.3636363,1.2909092,0.05142595
752,23.497034,3.664518,2.3636363,1.2909092,0.05142595
753,21.067305,2.7124884,2.2727273,1.2727273,0.062076613
754,21.269682,2.7919974,2.2727273,1.2363636,0.025712974
755,21.526499,2.875078,2.2727273,1.2363636,0.025712974
756,22.886187,2.6582496,2.25,1.1833334,0.05690356
757,22.242191,2.8260226,2.2727273,1.2363636,0.025712974
758,26.04513,5.032514,2.4545455,1.2848485,0.099172495
759,26.44984,5.0422206,2.4545455,1.3363637,0.07869869
760,24.56322,3.7106209,2.3636363,1.2787879,0.033135675
761,24.915886,3.6905372,2.3636363,1.2666667,0.04798107
762,28.237621,5.057357,2.4545455,1.2727274,0.087455206
763,28.302637,5.4780197,2.5,1.3133333,0.10934772
764,27.68125,3.6090837,2.4,1.28,0.084852815
765,26.534967,2.359356,2.3,1.22,0.060944133
766,27.75509,2.052738,2.4444444,1.2888889,0.027216554
767,28.095137,2.043195,2.4444444,1.3,0.011111114
768,27.600235,2.340061,2.5,1.3375,0.012500003
769,26.764969,2.7728946,2.5714285,1.3857143,0.014285718
770,26.894714,2.98025,2.5714285,1.3285714,0.05469182
771,22.735668,1.8066418,2.25,1.2,0.03535534
772,22.750723,2.1827188,2.25,1.2,0.03535534
773,20.953426,2.9644237,2.2857144,1.2285715,0.040406104
774,21.102736,3.38514,2.2857144,1.2285715,0.040406104
775,22.95117,3.277022,2.25,1.1166667,0.09714046
776,24.865389,5.2083635,2.375,1.175,0.124716856
777,25.738056,4.8279085,2.3333333,1.1555555,0.13872536
778,22.714657,3.7221434,2.2222223,1.1333333,0.06285394
779,21.849335,3.6713295,2.2222223,1.1333333,0.06285394
780,22.63627,3.7871425,2.3333333,1.1296296,0.071623296
781,24.012169,5.4797344,2.4444444,1.2629629,0.14154029
782,27.028976,7.0693903,2.75,1.3125,0.14214025
783,26.070192,6.8547354,2.75,1.3325,0.119015545
784,24.357534,5.7109795,2.625,1.325,0.15474439
785,21.595303,4.4919252,2.5,1.27,0.114510104
786,21.189133,4.4982586,2.5,1.22,0.0645101
787,21.026749,4.4884367,2.5,1.22,0.0645101
788,21.084543,4.515432,2.5,1.22,0.0645101
789,22.129131,4.5215664,2.5,1.22,0.0645101
790,23.570753,4.574687,2.5,1.2766666,0.052352082
791,28.2954,6.3237863,2.857143,1.3809525,0.10261822
792,26.405962,4.754241,2.7142856,1.2657144,0.047605447
793,24.037241,3.0832593,2.5714285,1.2904762,0.04927843
794,25.426764,2.5766327,2.5,1.2041667,0.09311863
795,25.993027,2.5095382,2.5,1.2541667,0.043118626
796,25.18742,3.464923,2.375,1.2458334,0.04785534
797,21.747578,1.909997,2.2857144,1.2904762,0.0809524
798,21.645107,2.0453763,2.2857144,1.2333333,0.023809535
799,21.563337,2.1881943,2.2857144,1.2333333,0.023809535
800,21.576517,2.349425,2.2857144,1.2047619,0.045922153
801,21.434387,2.4958885,2.2857144,1.1333333,0.09213557
802,22.313887,3.3089774,2.4285715,1.1771429,0.03790429
803,21.89856,3.2545438,2.4285715,1.2114285,0.03428572
804,21.757751,3.2109172,2.4285715,1.2114285,0.03428572
805,21.209599,2.2033896,2.25,1.1625,0.06717962
806,20.870024,2.0191503,2.25,1.2041667,0.020833343
807,20.631927,1.8297545,2.25,1.2041667,0.020833343
808,20.541302,1.7401834,2.25,1.2041667,0.020833343
809,20.412413,1.6246666,2.25,1.1666667,0.07357022
810,20.144218,1.469613,2.25,1.25,0
811,20.831669,1.4163063,2.25,1.25,0
812,20.713213,3.5142171,2.4285715,1.3142856,0.029508455
813,21.03074,3.3328547,2.4285715,1.3142856,0.029508455
814,21.430119,3.1650639,2.4285715,1.3142856,0.029508455
815,24.572218,4.7652674,2.5714285,1.3866667,0.111028634
816,25.362701,4.5274434,2.5714285,1.4304762,0.065531634
817,28.70318,6.154751,2.7142856,1.3999999,0.0698112
818,30.530949,5.415038,2.857143,1.4628571,0.09677972
819,30.971373,4.6623583,2.75,1.3908334,0.13265637
820,30.842745,4.6839085,2.75,1.4641666,0.069840185
821,31.147709,4.257148,2.6666667,1.3592592,0.10023329
822,29.259918,3.3261333,2.5555556,1.3222222,0.034062132
823,28.124912,3.9615993,2.625,1.3625,0.0383199
824,30.627228,6.613861,2.75,1.4208333,0.09724547
825,30.585743,6.7717733,2.75,1.4225,0.08176699
826,29.14534,5.5217266,2.625,1.3791666,0.085586116
827,29.487558,5.163455,2.5555556,1.2814815,0.105501056
828,28.280022,5.9404874,2.625,1.3666667,0.06868869
829,27.682392,5.87229,2.625,1.3666667,0.06868869
830,27.263254,5.959165,2.625,1.3666667,0.06868869
831,27.369574,5.9942255,2.625,1.3666667,0.06868869
832,27.615278,5.9482293,2.625,1.3666667,0.06868869
833,27.021849,6.8942513,2.7142856,1.4190476,0.07850136
834,27.495195,7.085041,2.7142856,1.4190476,0.07850136
835,28.279448,7.1248555,2.7142856,1.4190476,0.07850136
836,31.115225,8.208313,2.857143,1.4285715,0.091970064
837,32.17518,8.567831,2.857143,1.5047618,0.11890746
838,34.86287,10.577258,3.1666667,1.5500001,0.16538069
839,35.768852,9.221648,3,1.4219048,0.19004925
840,36.80871,9.426536,3,1.437143,0.12841766
841,34.11858,6.2824206,2.625,1.4458334,0.15678093
842,32.66763,6.4093356,2.5714285,1.3857143,0.11183468
843,30.250221,3.8829658,2.375,1.2666667,0.11920551
844,30.753525,2.9563446,2.3,1.0699999,0.14951533
845,30.137197,2.747034,2.3,1.13,0.038284276
846,29.67854,2.5714114,2.3,1.13,0.038284276
847,28.604288,2.6679127,2.3333333,1.1444445,0.042538084
848,30.271193,3.598187,2.4444444,1.1962962,0.09491637
849,30.063944,3.660644,2.4444444,1.2111111,0.07396505
850,29.01968,4.365281,2.5,1.2375,0.083210684
851,29.316921,5.3431163,2.625,1.3166667,0.13271049
852,28.746408,5.611288,2.625,1.375,0.077451915
853,27.811731,5.1004105,2.5,1.2875,0.047855344
854,43.381832,17.788092,2.857143,1.3504763,0.14349988
855,30.339941,6.369781,2.7142856,1.5095237,0.10689886
856,30.015127,6.4676595,2.7142856,1.5619048,0.07539882
857,30.45254,5.702355,2.625,1.4416666,0.115973964
858,27.56271,3.0183024,2.5,1.3833334,0.042403743
859,27.038233,3.0599399,2.5,1.3666667,0.06597397
860,26.599361,3.1194992,2.5,1.3666667,0.06597397
861,26.082848,3.2104616,2.5,1.3666667,0.06597397
862,25.810081,3.347712,2.5,1.3666667,0.06597397
863,24.192513,2.6882021,2.375,1.3083334,0.10131359
864,24.281538,2.8457928,2.375,1.2791667,0.056188684
865,24.422066,2.9956474,2.375,1.2791667,0.056188684
866,27.553368,5.516535,2.4444444,1.2111111,0.1048656
867,26.42072,6.282959,2.5,1.3541667,0.091544025
868,29.004826,5.991562,2.5,1.2366668,0.17923185
